,Year,Location Short,Location,Data Value 1,Data Value 2,Low Confidence Limit,High Confidence Limit,Lat and Long,Location ID,Category
305209,2014,LA,Louisiana,3.3,3.3,2.3,4.4,"(31.31266064400046, -92.44568007099969)",22,RACE
305210,2014,LA,Louisiana,4.0,4.0,3.7,4.2,"(31.31266064400046, -92.44568007099969)",22,OVERALL
305211,2014,LA,Louisiana,4.1,4.1,3.7,4.4,"(31.31266064400046, -92.44568007099969)",22,RACE
305212,2014,MA,Massachusetts,4.4,4.4,3.4,5.3,"(42.27687047000046, -72.08269067499964)",25,RACE
305213,2014,MA,Massachusetts,4.4,4.4,4.1,4.7,"(42.27687047000046, -72.08269067499964)",25,GENDER
305214,2014,MA,Massachusetts,5.0,5.0,4.1,5.8,"(42.27687047000046, -72.08269067499964)",25,RACE
305215,2014,MA,Massachusetts,3.4,3.4,3.1,3.7,"(42.27687047000046, -72.08269067499964)",25,GENDER
305216,2014,MA,Massachusetts,4.5,4.5,2.8,6.2,"(42.27687047000046, -72.08269067499964)",25,RACE
305217,2014,MA,Massachusetts,3.1,3.1,2.4,3.9,"(42.27687047000046, -72.08269067499964)",25,RACE
305218,2014,MA,Massachusetts,3.9,3.9,3.7,4.1,"(42.27687047000046, -72.08269067499964)",25,OVERALL
305219,2014,MA,Massachusetts,3.8,3.8,3.6,4.1,"(42.27687047000046, -72.08269067499964)",25,RACE
305220,2014,MD,Maryland,3.5,3.5,2.9,4.0,"(39.29058096400047, -76.60926011099963)",24,RACE
305221,2014,MD,Maryland,3.8,3.8,3.4,4.2,"(39.29058096400047, -76.60926011099963)",24,GENDER
305222,2014,MD,Maryland,2.6,2.6,1.7,3.4,"(39.29058096400047, -76.60926011099963)",24,RACE
305223,2014,MD,Maryland,2.9,2.9,2.6,3.3,"(39.29058096400047, -76.60926011099963)",24,GENDER
305224,2014,MD,Maryland,3.9,3.9,2.5,5.2,"(39.29058096400047, -76.60926011099963)",24,RACE
305225,2014,MD,Maryland,2.2,2.2,1.4,3.0,"(39.29058096400047, -76.60926011099963)",24,RACE
305226,2014,MD,Maryland,3.4,3.4,3.1,3.6,"(39.29058096400047, -76.60926011099963)",24,OVERALL
305227,2014,MD,Maryland,3.7,3.7,3.3,4.1,"(39.29058096400047, -76.60926011099963)",24,RACE
305228,2014,ME,Maine,,,,,"(45.254228894000505, -68.98503133599962)",23,RACE
305229,2014,ME,Maine,4.7,4.7,4.3,5.1,"(45.254228894000505, -68.98503133599962)",23,GENDER
305230,2014,ME,Maine,,,,,"(45.254228894000505, -68.98503133599962)",23,RACE
305231,2014,ME,Maine,3.2,3.2,2.8,3.5,"(45.254228894000505, -68.98503133599962)",23,GENDER
305232,2014,ME,Maine,4.6,4.6,2.4,6.9,"(45.254228894000505, -68.98503133599962)",23,RACE
305233,2014,ME,Maine,6.1,6.1,4.4,7.9,"(45.254228894000505, -68.98503133599962)",23,RACE
305234,2014,ME,Maine,3.9,3.9,3.7,4.2,"(45.254228894000505, -68.98503133599962)",23,OVERALL
305235,2014,ME,Maine,3.9,3.9,3.6,4.2,"(45.254228894000505, -68.98503133599962)",23,RACE
305236,2014,MI,Michigan,4.7,4.7,3.8,5.5,"(44.6613195430005, -84.71439026999968)",26,RACE
305237,2014,MI,Michigan,4.8,4.8,4.4,5.2,"(44.6613195430005, -84.71439026999968)",26,GENDER
305238,2014,MI,Michigan,5.1,5.1,3.6,6.7,"(44.6613195430005, -84.71439026999968)",26,RACE
305239,2014,MI,Michigan,3.7,3.7,3.3,4.0,"(44.6613195430005, -84.71439026999968)",26,GENDER
305240,2014,MI,Michigan,7.1,7.1,5.0,9.2,"(44.6613195430005, -84.71439026999968)",26,RACE
305241,2014,MI,Michigan,3.7,3.7,2.5,5.0,"(44.6613195430005, -84.71439026999968)",26,RACE
305242,2014,MI,Michigan,4.2,4.2,4.0,4.5,"(44.6613195430005, -84.71439026999968)",26,OVERALL
305243,2014,MI,Michigan,4.1,4.1,3.8,4.4,"(44.6613195430005, -84.71439026999968)",26,RACE
305244,2014,MN,Minnesota,3.7,3.7,2.8,4.6,"(46.35564873600049, -94.79420050299967)",27,RACE
305245,2014,MN,Minnesota,3.4,3.4,3.2,3.6,"(46.35564873600049, -94.79420050299967)",27,GENDER
305246,2014,MN,Minnesota,2.9,2.9,2.1,3.6,"(46.35564873600049, -94.79420050299967)",27,RACE
305247,2014,MN,Minnesota,2.3,2.3,2.2,2.5,"(46.35564873600049, -94.79420050299967)",27,GENDER
305248,2014,MN,Minnesota,6.0,6.0,4.1,7.9,"(46.35564873600049, -94.79420050299967)",27,RACE
305249,2014,MN,Minnesota,2.2,2.2,1.7,2.8,"(46.35564873600049, -94.79420050299967)",27,RACE
305250,2014,MN,Minnesota,2.9,2.9,2.7,3.0,"(46.35564873600049, -94.79420050299967)",27,OVERALL
305251,2014,MN,Minnesota,2.9,2.9,2.7,3.0,"(46.35564873600049, -94.79420050299967)",27,RACE
305252,2014,MO,Missouri,3.7,3.7,2.8,4.6,"(38.635790776000476, -92.56630005299968)",29,RACE
305253,2014,MO,Missouri,4.6,4.6,4.2,5.1,"(38.635790776000476, -92.56630005299968)",29,GENDER
305254,2014,MO,Missouri,4.1,4.1,1.8,6.4,"(38.635790776000476, -92.56630005299968)",29,RACE
305255,2014,MO,Missouri,2.7,2.7,2.3,3.1,"(38.635790776000476, -92.56630005299968)",29,GENDER
305256,2014,MO,Missouri,7.5,7.5,5.0,10.0,"(38.635790776000476, -92.56630005299968)",29,RACE
305257,2014,MO,Missouri,3.2,3.2,1.7,4.6,"(38.635790776000476, -92.56630005299968)",29,RACE
305258,2014,MO,Missouri,3.7,3.7,3.4,4.0,"(38.635790776000476, -92.56630005299968)",29,OVERALL
305259,2014,MO,Missouri,3.7,3.7,3.4,4.0,"(38.635790776000476, -92.56630005299968)",29,RACE
305260,2014,MS,Mississippi,4.4,4.4,3.7,5.0,"(32.745510099000455, -89.53803082499968)",28,RACE
305261,2014,MS,Mississippi,5.0,5.0,4.5,5.6,"(32.745510099000455, -89.53803082499968)",28,GENDER
305262,2014,MS,Mississippi,,,,,"(32.745510099000455, -89.53803082499968)",28,RACE
305263,2014,MS,Mississippi,3.5,3.5,2.9,4.1,"(32.745510099000455, -89.53803082499968)",28,GENDER
305264,2014,MS,Mississippi,,,,,"(32.745510099000455, -89.53803082499968)",28,RACE
305265,2014,ND,North Dakota,3.6,3.6,2.0,5.2,"(47.47531977900047, -100.11842104899966)",38,RACE
305266,2014,MS,Mississippi,,,,,"(32.745510099000455, -89.53803082499968)",28,RACE
305267,2014,MS,Mississippi,4.3,4.3,3.9,4.7,"(32.745510099000455, -89.53803082499968)",28,OVERALL
305268,2014,MS,Mississippi,4.3,4.3,3.8,4.9,"(32.745510099000455, -89.53803082499968)",28,RACE
305269,2014,MT,Montana,,,,,"(47.06652897200047, -109.42442064499971)",30,RACE
305270,2014,MT,Montana,4.1,4.1,3.7,4.5,"(47.06652897200047, -109.42442064499971)",30,GENDER
305271,2014,MT,Montana,3.9,3.9,2.0,5.9,"(47.06652897200047, -109.42442064499971)",30,RACE
305272,2014,MT,Montana,2.7,2.7,2.3,3.0,"(47.06652897200047, -109.42442064499971)",30,GENDER
305273,2014,MT,Montana,4.5,4.5,3.1,6.0,"(47.06652897200047, -109.42442064499971)",30,RACE
305274,2014,MT,Montana,4.1,4.1,2.9,5.2,"(47.06652897200047, -109.42442064499971)",30,RACE
305275,2014,MT,Montana,3.4,3.4,3.1,3.7,"(47.06652897200047, -109.42442064499971)",30,OVERALL
305276,2014,MT,Montana,3.3,3.3,3.0,3.6,"(47.06652897200047, -109.42442064499971)",30,RACE
305277,2014,NC,North Carolina,3.6,3.6,3.1,4.2,"(35.466220975000454, -79.15925046299964)",37,RACE
305278,2014,NC,North Carolina,4.2,4.2,3.8,4.5,"(35.466220975000454, -79.15925046299964)",37,GENDER
305279,2014,NC,North Carolina,3.6,3.6,2.6,4.6,"(35.466220975000454, -79.15925046299964)",37,RACE
305280,2014,NC,North Carolina,3.1,3.1,2.8,3.4,"(35.466220975000454, -79.15925046299964)",37,GENDER
305281,2014,NC,North Carolina,7.0,7.0,4.4,9.6,"(35.466220975000454, -79.15925046299964)",37,RACE
305282,2014,NC,North Carolina,3.9,3.9,2.7,5.1,"(35.466220975000454, -79.15925046299964)",37,RACE
305283,2014,NC,North Carolina,3.7,3.7,3.4,3.9,"(35.466220975000454, -79.15925046299964)",37,OVERALL
305284,2014,NC,North Carolina,3.7,3.7,3.4,4.0,"(35.466220975000454, -79.15925046299964)",37,RACE
305285,2014,ND,North Dakota,,,,,"(47.47531977900047, -100.11842104899966)",38,RACE
305286,2014,ND,North Dakota,3.5,3.5,3.1,3.8,"(47.47531977900047, -100.11842104899966)",38,GENDER
305287,2014,ND,North Dakota,2.4,2.4,2.0,2.7,"(47.47531977900047, -100.11842104899966)",38,GENDER
305288,2014,ND,North Dakota,,,,,"(47.47531977900047, -100.11842104899966)",38,RACE
305289,2014,ND,North Dakota,3.3,3.3,2.2,4.4,"(47.47531977900047, -100.11842104899966)",38,RACE
305290,2014,ND,North Dakota,2.9,2.9,2.6,3.2,"(47.47531977900047, -100.11842104899966)",38,OVERALL
305291,2014,ND,North Dakota,2.8,2.8,2.5,3.1,"(47.47531977900047, -100.11842104899966)",38,RACE
305292,2014,NE,Nebraska,4.0,4.0,2.8,5.2,"(41.6410409880005, -99.36572062299967)",31,RACE
305293,2014,NE,Nebraska,3.4,3.4,3.2,3.6,"(41.6410409880005, -99.36572062299967)",31,GENDER
305294,2014,NE,Nebraska,2.2,2.2,1.8,2.7,"(41.6410409880005, -99.36572062299967)",31,RACE
305295,2014,NE,Nebraska,2.3,2.3,2.0,2.5,"(41.6410409880005, -99.36572062299967)",31,GENDER
305296,2014,NE,Nebraska,5.7,5.7,3.7,7.7,"(41.6410409880005, -99.36572062299967)",31,RACE
305297,2014,NE,Nebraska,3.7,3.7,2.6,4.8,"(41.6410409880005, -99.36572062299967)",31,RACE
305298,2014,NE,Nebraska,2.8,2.8,2.7,3.0,"(41.6410409880005, -99.36572062299967)",31,OVERALL
305299,2014,NE,Nebraska,2.8,2.8,2.6,3.0,"(41.6410409880005, -99.36572062299967)",31,RACE
305300,2014,NH,New Hampshire,,,,,"(43.65595011300047, -71.50036091999965)",33,RACE
305301,2014,NH,New Hampshire,4.1,4.1,3.6,4.5,"(43.65595011300047, -71.50036091999965)",33,GENDER
305302,2014,NH,New Hampshire,3.6,3.6,1.6,5.6,"(43.65595011300047, -71.50036091999965)",33,RACE
305303,2014,NH,New Hampshire,3.2,3.2,2.7,3.6,"(43.65595011300047, -71.50036091999965)",33,GENDER
305304,2014,NH,New Hampshire,,,,,"(43.65595011300047, -71.50036091999965)",33,RACE
305305,2014,NH,New Hampshire,2.5,2.5,1.3,3.6,"(43.65595011300047, -71.50036091999965)",33,RACE
305306,2014,NH,New Hampshire,3.6,3.6,3.3,3.9,"(43.65595011300047, -71.50036091999965)",33,OVERALL
305307,2014,NH,New Hampshire,3.7,3.7,3.4,4.1,"(43.65595011300047, -71.50036091999965)",33,RACE
305308,2014,NJ,New Jersey,3.4,3.4,2.9,4.0,"(40.13057004800049, -74.27369128799967)",34,RACE
305309,2014,NJ,New Jersey,3.9,3.9,3.6,4.3,"(40.13057004800049, -74.27369128799967)",34,GENDER
305310,2014,NJ,New Jersey,4.1,4.1,3.4,4.9,"(40.13057004800049, -74.27369128799967)",34,RACE
305311,2014,NJ,New Jersey,2.8,2.8,2.6,3.1,"(40.13057004800049, -74.27369128799967)",34,GENDER
305312,2014,NJ,New Jersey,7.1,7.1,4.2,10.0,"(40.13057004800049, -74.27369128799967)",34,RACE
305313,2014,NJ,New Jersey,1.7,1.7,1.2,2.2,"(40.13057004800049, -74.27369128799967)",34,RACE
305314,2014,NJ,New Jersey,3.4,3.4,3.2,3.6,"(40.13057004800049, -74.27369128799967)",34,OVERALL
305315,2014,NJ,New Jersey,3.7,3.7,3.4,4.0,"(40.13057004800049, -74.27369128799967)",34,RACE
305316,2014,NM,New Mexico,3.7,3.7,2.0,5.5,"(34.52088095200048, -106.24058098499967)",35,RACE
305317,2014,NM,New Mexico,4.4,4.4,4.0,4.8,"(34.52088095200048, -106.24058098499967)",35,GENDER
305318,2014,NM,New Mexico,4.0,4.0,3.6,4.4,"(34.52088095200048, -106.24058098499967)",35,RACE
305319,2014,NM,New Mexico,3.6,3.6,3.1,4.0,"(34.52088095200048, -106.24058098499967)",35,GENDER
305320,2014,NM,New Mexico,9.4,9.4,4.9,13.9,"(34.52088095200048, -106.24058098499967)",35,RACE
305321,2014,NM,New Mexico,3.9,3.9,3.1,4.7,"(34.52088095200048, -106.24058098499967)",35,RACE
305322,2014,NM,New Mexico,4.0,4.0,3.7,4.3,"(34.52088095200048, -106.24058098499967)",35,OVERALL
305323,2014,NM,New Mexico,4.0,4.0,3.5,4.5,"(34.52088095200048, -106.24058098499967)",35,RACE
305324,2014,NV,Nevada,4.8,4.8,3.0,6.7,"(39.493240390000494, -117.07184056399967)",32,RACE
305325,2014,NV,Nevada,4.1,4.1,3.4,4.7,"(39.493240390000494, -117.07184056399967)",32,GENDER
305326,2014,NV,Nevada,2.9,2.9,2.1,3.7,"(39.493240390000494, -117.07184056399967)",32,RACE
305327,2014,NV,Nevada,2.8,2.8,2.3,3.3,"(39.493240390000494, -117.07184056399967)",32,GENDER
305328,2014,NV,Nevada,4.4,4.4,2.3,6.5,"(39.493240390000494, -117.07184056399967)",32,RACE
305329,2014,NV,Nevada,3.2,3.2,1.5,4.8,"(39.493240390000494, -117.07184056399967)",32,RACE
305330,2014,NV,Nevada,3.4,3.4,3.0,3.9,"(39.493240390000494, -117.07184056399967)",32,OVERALL
305331,2014,NV,Nevada,3.6,3.6,3.1,4.2,"(39.493240390000494, -117.07184056399967)",32,RACE
305332,2014,NY,New York,4.5,4.5,3.7,5.2,"(42.82700103200045, -75.54397042699964)",36,RACE
305333,2014,NY,New York,4.0,4.0,3.7,4.4,"(42.82700103200045, -75.54397042699964)",36,GENDER
305334,2014,NY,New York,4.0,4.0,3.4,4.7,"(42.82700103200045, -75.54397042699964)",36,RACE
305335,2014,NY,New York,3.2,3.2,2.9,3.6,"(42.82700103200045, -75.54397042699964)",36,GENDER
305336,2014,NY,New York,4.7,4.7,2.1,7.2,"(42.82700103200045, -75.54397042699964)",36,RACE
305337,2014,NY,New York,3.0,3.0,2.1,3.9,"(42.82700103200045, -75.54397042699964)",36,RACE
305338,2014,NY,New York,3.7,3.7,3.4,3.9,"(42.82700103200045, -75.54397042699964)",36,OVERALL
305339,2014,NY,New York,3.6,3.6,3.2,3.9,"(42.82700103200045, -75.54397042699964)",36,RACE
305340,2014,OH,Ohio,4.8,4.8,3.7,5.9,"(40.06021014100048, -82.40426005599966)",39,RACE
305341,2014,OH,Ohio,5.0,5.0,4.6,5.4,"(40.06021014100048, -82.40426005599966)",39,GENDER
305342,2014,OH,Ohio,5.3,5.3,3.3,7.2,"(40.06021014100048, -82.40426005599966)",39,RACE
305343,2014,OH,Ohio,3.5,3.5,3.1,3.9,"(40.06021014100048, -82.40426005599966)",39,GENDER
305344,2014,OH,Ohio,9.0,9.0,6.1,12.0,"(40.06021014100048, -82.40426005599966)",39,RACE
305345,2014,OH,Ohio,3.0,3.0,1.6,4.4,"(40.06021014100048, -82.40426005599966)",39,RACE
305346,2014,OH,Ohio,4.3,4.3,4.0,4.6,"(40.06021014100048, -82.40426005599966)",39,OVERALL
305347,2014,OH,Ohio,4.2,4.2,3.8,4.5,"(40.06021014100048, -82.40426005599966)",39,RACE
305348,2014,OK,Oklahoma,4.6,4.6,3.6,5.6,"(35.47203135600046, -97.52107021399968)",40,RACE
305349,2014,OK,Oklahoma,4.7,4.7,4.4,5.1,"(35.47203135600046, -97.52107021399968)",40,GENDER
305350,2014,OK,Oklahoma,2.8,2.8,2.0,3.6,"(35.47203135600046, -97.52107021399968)",40,RACE
305351,2014,OK,Oklahoma,3.5,3.5,3.2,3.9,"(35.47203135600046, -97.52107021399968)",40,GENDER
305352,2014,IA,Iowa,3.0,3.0,2.8,3.3,"(42.46940091300047, -93.81649055599968)",19,OVERALL
305353,2014,OK,Oklahoma,4.8,4.8,3.8,5.9,"(35.47203135600046, -97.52107021399968)",40,RACE
305354,2014,OK,Oklahoma,4.2,4.2,3.4,5.0,"(35.47203135600046, -97.52107021399968)",40,RACE
305355,2014,OK,Oklahoma,4.1,4.1,3.9,4.4,"(35.47203135600046, -97.52107021399968)",40,OVERALL
305356,2014,OK,Oklahoma,4.3,4.3,3.9,4.6,"(35.47203135600046, -97.52107021399968)",40,RACE
305357,2014,OR,Oregon,,,,,"(44.56744942400047, -120.15503132599969)",41,RACE
305358,2014,OR,Oregon,4.8,4.8,4.3,5.2,"(44.56744942400047, -120.15503132599969)",41,GENDER
305359,2014,OR,Oregon,4.6,4.6,3.2,6.0,"(44.56744942400047, -120.15503132599969)",41,RACE
305360,2014,OR,Oregon,3.5,3.5,3.1,4.0,"(44.56744942400047, -120.15503132599969)",41,GENDER
305361,2014,OR,Oregon,6.0,6.0,4.5,7.5,"(44.56744942400047, -120.15503132599969)",41,RACE
305362,2014,OR,Oregon,4.0,4.0,2.4,5.7,"(44.56744942400047, -120.15503132599969)",41,RACE
305363,2014,OR,Oregon,4.2,4.2,3.8,4.5,"(44.56744942400047, -120.15503132599969)",41,OVERALL
305364,2014,OR,Oregon,4.0,4.0,3.7,4.4,"(44.56744942400047, -120.15503132599969)",41,RACE
305365,2014,PA,Pennsylvania,4.8,4.8,3.9,5.6,"(40.79373015200048, -77.86070029399963)",42,RACE
305366,2014,PA,Pennsylvania,4.5,4.5,4.1,4.8,"(40.79373015200048, -77.86070029399963)",42,GENDER
305367,2014,PA,Pennsylvania,5.2,5.2,3.8,6.5,"(40.79373015200048, -77.86070029399963)",42,RACE
305368,2014,PA,Pennsylvania,3.6,3.6,3.2,3.9,"(40.79373015200048, -77.86070029399963)",42,GENDER
305369,2014,PA,Pennsylvania,5.6,5.6,3.0,8.1,"(40.79373015200048, -77.86070029399963)",42,RACE
305370,2014,PA,Pennsylvania,2.6,2.6,1.6,3.6,"(40.79373015200048, -77.86070029399963)",42,RACE
305371,2014,PA,Pennsylvania,4.0,4.0,3.8,4.3,"(40.79373015200048, -77.86070029399963)",42,OVERALL
305372,2014,PA,Pennsylvania,4.0,4.0,3.7,4.3,"(40.79373015200048, -77.86070029399963)",42,RACE
305373,2014,PR,Puerto Rico,,,,,"(18.220833, -66.590149)",72,RACE
305374,2014,PR,Puerto Rico,4.0,4.0,3.6,4.4,"(18.220833, -66.590149)",72,GENDER
305375,2014,PR,Puerto Rico,3.7,3.7,3.5,4.0,"(18.220833, -66.590149)",72,RACE
305376,2014,PR,Puerto Rico,3.5,3.5,3.0,3.9,"(18.220833, -66.590149)",72,GENDER
305377,2014,PR,Puerto Rico,,,,,"(18.220833, -66.590149)",72,RACE
305378,2014,PR,Puerto Rico,,,,,"(18.220833, -66.590149)",72,RACE
305379,2014,PR,Puerto Rico,3.7,3.7,3.5,4.0,"(18.220833, -66.590149)",72,OVERALL
305380,2014,PR,Puerto Rico,,,,,"(18.220833, -66.590149)",72,RACE
305381,2014,RI,Rhode Island,3.0,3.0,2.0,4.0,"(41.70828019300046, -71.52247031399963)",44,RACE
305382,2014,RI,Rhode Island,4.2,4.2,3.8,4.6,"(41.70828019300046, -71.52247031399963)",44,GENDER
305383,2014,RI,Rhode Island,4.0,4.0,3.1,4.9,"(41.70828019300046, -71.52247031399963)",44,RACE
305384,2014,RI,Rhode Island,3.1,3.1,2.7,3.6,"(41.70828019300046, -71.52247031399963)",44,GENDER
305385,2014,RI,Rhode Island,7.7,7.7,4.6,10.8,"(41.70828019300046, -71.52247031399963)",44,RACE
305386,2014,RI,Rhode Island,4.9,4.9,3.3,6.6,"(41.70828019300046, -71.52247031399963)",44,RACE
305387,2014,RI,Rhode Island,3.7,3.7,3.4,4.0,"(41.70828019300046, -71.52247031399963)",44,OVERALL
305388,2014,RI,Rhode Island,3.6,3.6,3.2,3.9,"(41.70828019300046, -71.52247031399963)",44,RACE
305389,2014,SC,South Carolina,3.8,3.8,3.4,4.3,"(33.998821303000454, -81.04537120699968)",45,RACE
305390,2014,SC,South Carolina,5.0,5.0,4.6,5.3,"(33.998821303000454, -81.04537120699968)",45,GENDER
305391,2014,SC,South Carolina,3.1,3.1,1.9,4.3,"(33.998821303000454, -81.04537120699968)",45,RACE
305392,2014,SC,South Carolina,3.4,3.4,3.1,3.8,"(33.998821303000454, -81.04537120699968)",45,GENDER
305393,2014,SC,South Carolina,6.9,6.9,4.8,8.9,"(33.998821303000454, -81.04537120699968)",45,RACE
305394,2014,SC,South Carolina,4.1,4.1,2.7,5.5,"(33.998821303000454, -81.04537120699968)",45,RACE
305395,2014,SC,South Carolina,4.2,4.2,4.0,4.5,"(33.998821303000454, -81.04537120699968)",45,OVERALL
305396,2014,SC,South Carolina,4.5,4.5,4.1,4.8,"(33.998821303000454, -81.04537120699968)",45,RACE
305397,2014,SD,South Dakota,,,,,"(44.353130053000484, -100.3735306369997)",46,RACE
305398,2014,SD,South Dakota,3.3,3.3,2.8,3.7,"(44.353130053000484, -100.3735306369997)",46,GENDER
305399,2014,SD,South Dakota,4.9,4.9,2.8,7.1,"(44.353130053000484, -100.3735306369997)",46,RACE
305400,2014,SD,South Dakota,2.3,2.3,1.9,2.7,"(44.353130053000484, -100.3735306369997)",46,GENDER
305401,2014,SD,South Dakota,5.5,5.5,3.4,7.6,"(44.353130053000484, -100.3735306369997)",46,RACE
305402,2014,SD,South Dakota,2.7,2.7,2.2,3.3,"(44.353130053000484, -100.3735306369997)",46,RACE
305403,2014,SD,South Dakota,2.8,2.8,2.5,3.1,"(44.353130053000484, -100.3735306369997)",46,OVERALL
305404,2014,SD,South Dakota,2.6,2.6,2.3,2.9,"(44.353130053000484, -100.3735306369997)",46,RACE
305405,2014,TN,Tennessee,4.3,4.3,3.2,5.5,"(35.68094058000048, -85.77449091399967)",47,RACE
305406,2014,TN,Tennessee,5.5,5.5,4.9,6.1,"(35.68094058000048, -85.77449091399967)",47,GENDER
305407,2014,TN,Tennessee,,,,,"(35.68094058000048, -85.77449091399967)",47,RACE
305408,2014,TN,Tennessee,4.2,4.2,3.5,4.9,"(35.68094058000048, -85.77449091399967)",47,GENDER
305409,2014,TN,Tennessee,,,,,"(35.68094058000048, -85.77449091399967)",47,RACE
305410,2014,TN,Tennessee,5.9,5.9,2.9,8.8,"(35.68094058000048, -85.77449091399967)",47,RACE
305411,2014,TN,Tennessee,4.9,4.9,4.4,5.3,"(35.68094058000048, -85.77449091399967)",47,OVERALL
305412,2014,TN,Tennessee,4.9,4.9,4.3,5.4,"(35.68094058000048, -85.77449091399967)",47,RACE
305413,2014,TX,Texas,4.2,4.2,3.4,4.9,"(31.827240407000488, -99.42677020599967)",48,RACE
305414,2014,TX,Texas,3.5,3.5,3.2,3.8,"(31.827240407000488, -99.42677020599967)",48,GENDER
305415,2014,TX,Texas,3.0,3.0,2.7,3.3,"(31.827240407000488, -99.42677020599967)",48,RACE
305416,2014,TX,Texas,2.5,2.5,2.2,2.7,"(31.827240407000488, -99.42677020599967)",48,GENDER
305417,2014,TX,Texas,5.0,5.0,3.2,6.8,"(31.827240407000488, -99.42677020599967)",48,RACE
305418,2014,TX,Texas,1.7,1.7,1.1,2.4,"(31.827240407000488, -99.42677020599967)",48,RACE
305419,2014,TX,Texas,3.0,3.0,2.8,3.2,"(31.827240407000488, -99.42677020599967)",48,OVERALL
305420,2014,TX,Texas,3.0,3.0,2.7,3.3,"(31.827240407000488, -99.42677020599967)",48,RACE
305421,2014,US,United States,4.2,4.2,4.1,4.5,,59,GENDER
305422,2014,US,United States,3.1,3.1,2.9,3.2,,59,GENDER
305423,2014,US,United States,3.7,3.7,3.4,3.8,,59,OVERALL
305424,2014,UT,Utah,5.1,5.1,2.7,7.5,"(39.360700171000474, -111.58713063499971)",49,RACE
305425,2014,UT,Utah,4.2,4.2,4.0,4.4,"(39.360700171000474, -111.58713063499971)",49,GENDER
305426,2014,UT,Utah,3.2,3.2,2.7,3.7,"(39.360700171000474, -111.58713063499971)",49,RACE
305427,2014,UT,Utah,2.5,2.5,2.4,2.7,"(39.360700171000474, -111.58713063499971)",49,GENDER
305428,2014,UT,Utah,6.1,6.1,4.3,7.9,"(39.360700171000474, -111.58713063499971)",49,RACE
305429,2014,UT,Utah,3.1,3.1,2.3,3.9,"(39.360700171000474, -111.58713063499971)",49,RACE
305430,2014,UT,Utah,3.4,3.4,3.2,3.5,"(39.360700171000474, -111.58713063499971)",49,OVERALL
305431,2014,UT,Utah,3.4,3.4,3.2,3.5,"(39.360700171000474, -111.58713063499971)",49,RACE
305432,2014,VA,Virginia,3.1,3.1,2.5,3.7,"(37.54268067400045, -78.45789046299967)",51,RACE
305433,2014,VA,Virginia,3.8,3.8,3.5,4.1,"(37.54268067400045, -78.45789046299967)",51,GENDER
305434,2014,VA,Virginia,2.1,2.1,1.5,2.7,"(37.54268067400045, -78.45789046299967)",51,RACE
305435,2014,VA,Virginia,2.7,2.7,2.4,3.0,"(37.54268067400045, -78.45789046299967)",51,GENDER
305436,2014,VA,Virginia,4.6,4.6,3.0,6.3,"(37.54268067400045, -78.45789046299967)",51,RACE
305437,2014,VA,Virginia,2.8,2.8,1.8,3.8,"(37.54268067400045, -78.45789046299967)",51,RACE
305438,2014,VA,Virginia,3.2,3.2,3.0,3.5,"(37.54268067400045, -78.45789046299967)",51,OVERALL
305439,2014,VA,Virginia,3.4,3.4,3.1,3.7,"(37.54268067400045, -78.45789046299967)",51,RACE
305440,2014,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,RACE
305441,2014,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,GENDER
305442,2014,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,RACE
305443,2014,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,GENDER
305444,2014,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,RACE
305445,2014,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,RACE
305446,2014,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,OVERALL
305447,2014,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,RACE
305448,2014,VT,Vermont,,,,,"(43.62538123900049, -72.51764079099962)",50,RACE
305449,2014,VT,Vermont,4.0,4.0,3.7,4.3,"(43.62538123900049, -72.51764079099962)",50,GENDER
305450,2014,VT,Vermont,,,,,"(43.62538123900049, -72.51764079099962)",50,RACE
305451,2014,VT,Vermont,3.2,3.2,2.8,3.5,"(43.62538123900049, -72.51764079099962)",50,GENDER
305452,2014,VT,Vermont,,,,,"(43.62538123900049, -72.51764079099962)",50,RACE
305453,2014,VT,Vermont,3.5,3.5,2.2,4.9,"(43.62538123900049, -72.51764079099962)",50,RACE
305454,2014,VT,Vermont,3.6,3.6,3.3,3.8,"(43.62538123900049, -72.51764079099962)",50,OVERALL
305455,2014,VT,Vermont,3.6,3.6,3.3,3.8,"(43.62538123900049, -72.51764079099962)",50,RACE
305456,2014,WA,Washington,3.5,3.5,2.2,4.8,"(47.52227862900048, -120.47001078999972)",53,RACE
305457,2014,WA,Washington,4.5,4.5,4.1,4.8,"(47.52227862900048, -120.47001078999972)",53,GENDER
305458,2014,WA,Washington,4.3,4.3,3.2,5.4,"(47.52227862900048, -120.47001078999972)",53,RACE
305459,2014,WA,Washington,2.9,2.9,2.6,3.2,"(47.52227862900048, -120.47001078999972)",53,GENDER
305461,2014,WA,Washington,5.9,5.9,4.2,7.6,"(47.52227862900048, -120.47001078999972)",53,RACE
